context	ref	alt	mu	methylation_level	worst_csq	coverage	AM_CLASS	high_AM_SCORE	variant_count	singleton_count
TAG	A	T	1.0818e-09	0	missense_variant	86	NA	NA	3	2
TAG	A	T	1.0818e-09	0	missense_variant	87	ambiguous	0	5	1
TAG	A	T	1.0818e-09	0	missense_variant	87	benign	0	18	8
TAG	A	T	1.0818e-09	0	missense_variant	87	pathogenic	0	4	3
TAG	A	T	1.0818e-09	0	missense_variant	87	pathogenic	1	8	5
TAG	A	T	1.0818e-09	0	missense_variant	87	NA	NA	1	1
TAG	A	T	1.0818e-09	0	missense_variant	88	ambiguous	0	8	7
TAG	A	T	1.0818e-09	0	missense_variant	88	benign	0	30	20
TAG	A	T	1.0818e-09	0	missense_variant	88	pathogenic	0	11	9
TAG	A	T	1.0818e-09	0	missense_variant	88	pathogenic	1	5	5
TAG	A	T	1.0818e-09	0	missense_variant	89	ambiguous	0	7	7
TAG	A	T	1.0818e-09	0	missense_variant	89	benign	0	17	11
TAG	A	T	1.0818e-09	0	missense_variant	89	pathogenic	0	4	4
TAG	A	T	1.0818e-09	0	missense_variant	89	pathogenic	1	7	6
TAG	A	T	1.0818e-09	0	missense_variant	89	NA	NA	3	2
TAG	A	T	1.0818e-09	0	missense_variant	90	ambiguous	0	4	3
TAG	A	T	1.0818e-09	0	missense_variant	90	benign	0	19	13
TAG	A	T	1.0818e-09	0	missense_variant	90	pathogenic	0	2	2
TAG	A	T	1.0818e-09	0	missense_variant	90	pathogenic	1	9	8
TAG	A	T	1.0818e-09	0	missense_variant	90	NA	NA	1	0
TAG	A	T	1.0818e-09	0	missense_variant	91	ambiguous	0	10	8
TAG	A	T	1.0818e-09	0	missense_variant	91	benign	0	23	15
TAG	A	T	1.0818e-09	0	missense_variant	91	pathogenic	0	13	11
TAG	A	T	1.0818e-09	0	missense_variant	91	pathogenic	1	10	9
TAG	A	T	1.0818e-09	0	missense_variant	91	NA	NA	3	1
TAG	A	T	1.0818e-09	0	missense_variant	92	ambiguous	0	4	3
TAG	A	T	1.0818e-09	0	missense_variant	92	benign	0	30	17
TAG	A	T	1.0818e-09	0	missense_variant	92	pathogenic	0	5	3
TAG	A	T	1.0818e-09	0	missense_variant	92	pathogenic	1	13	9
TAG	A	T	1.0818e-09	0	missense_variant	92	NA	NA	3	2
TAG	A	T	1.0818e-09	0	missense_variant	93	ambiguous	0	6	4
TAG	A	T	1.0818e-09	0	missense_variant	93	benign	0	23	14
TAG	A	T	1.0818e-09	0	missense_variant	93	pathogenic	0	4	1
TAG	A	T	1.0818e-09	0	missense_variant	93	pathogenic	1	6	4
TAG	A	T	1.0818e-09	0	missense_variant	93	NA	NA	1	1
TAG	A	T	1.0818e-09	0	missense_variant	94	ambiguous	0	7	6
TAG	A	T	1.0818e-09	0	missense_variant	94	benign	0	20	15
TAG	A	T	1.0818e-09	0	missense_variant	94	pathogenic	0	2	1
TAG	A	T	1.0818e-09	0	missense_variant	94	pathogenic	1	2	1
TAG	A	T	1.0818e-09	0	missense_variant	94	NA	NA	3	2
TAG	A	T	1.0818e-09	0	missense_variant	95	ambiguous	0	9	7
TAG	A	T	1.0818e-09	0	missense_variant	95	benign	0	18	14
TAG	A	T	1.0818e-09	0	missense_variant	95	pathogenic	0	6	5
TAG	A	T	1.0818e-09	0	missense_variant	95	pathogenic	1	3	1
TAG	A	T	1.0818e-09	0	missense_variant	95	NA	NA	3	2
TAG	A	T	1.0818e-09	0	missense_variant	96	ambiguous	0	4	2
TAG	A	T	1.0818e-09	0	missense_variant	96	benign	0	22	17
TAG	A	T	1.0818e-09	0	missense_variant	96	pathogenic	0	8	4
TAG	A	T	1.0818e-09	0	missense_variant	96	pathogenic	1	6	5
TAG	A	T	1.0818e-09	0	missense_variant	96	NA	NA	1	1
TAG	A	T	1.0818e-09	0	missense_variant	97	ambiguous	0	4	3
TAG	A	T	1.0818e-09	0	missense_variant	97	benign	0	21	16
TAG	A	T	1.0818e-09	0	missense_variant	97	pathogenic	0	2	2
TAG	A	T	1.0818e-09	0	missense_variant	97	pathogenic	1	3	0
TAG	A	T	1.0818e-09	0	missense_variant	98	ambiguous	0	7	4
TAG	A	T	1.0818e-09	0	missense_variant	98	benign	0	20	13
TAG	A	T	1.0818e-09	0	missense_variant	98	pathogenic	0	2	2
TAG	A	T	1.0818e-09	0	missense_variant	98	pathogenic	1	4	4
TAG	A	T	1.0818e-09	0	missense_variant	98	NA	NA	1	0
TAG	A	T	1.0818e-09	0	missense_variant	99	ambiguous	0	6	5
TAG	A	T	1.0818e-09	0	missense_variant	99	benign	0	19	11
TAG	A	T	1.0818e-09	0	missense_variant	99	pathogenic	0	4	1
TAG	A	T	1.0818e-09	0	missense_variant	99	pathogenic	1	7	3
TAG	A	T	1.0818e-09	0	missense_variant	99	NA	NA	4	4
TAG	A	T	1.0818e-09	0	missense_variant	100	ambiguous	0	162	103
TAG	A	T	1.0818e-09	0	missense_variant	100	benign	0	624	407
TAG	A	T	1.0818e-09	0	missense_variant	100	pathogenic	0	136	97
TAG	A	T	1.0818e-09	0	missense_variant	100	pathogenic	1	186	135
TAG	A	T	1.0818e-09	0	missense_variant	100	NA	NA	63	42
TAT	A	C	1.1890e-09	0	missense_variant	11	benign	0	1	0
TAT	A	C	1.1890e-09	0	missense_variant	14	benign	0	1	1
TAT	A	C	1.1890e-09	0	missense_variant	15	ambiguous	0	1	0
TAT	A	C	1.1890e-09	0	missense_variant	15	benign	0	5	2
TAT	A	C	1.1890e-09	0	missense_variant	15	pathogenic	0	1	1
TAT	A	C	1.1890e-09	0	missense_variant	15	pathogenic	1	1	1
TAT	A	C	1.1890e-09	0	missense_variant	16	ambiguous	0	2	2
TAT	A	C	1.1890e-09	0	missense_variant	16	benign	0	6	2
TAT	A	C	1.1890e-09	0	missense_variant	16	pathogenic	0	1	0
TAT	A	C	1.1890e-09	0	missense_variant	16	NA	NA	1	0
TAT	A	C	1.1890e-09	0	missense_variant	17	ambiguous	0	1	1
TAT	A	C	1.1890e-09	0	missense_variant	17	benign	0	6	3
TAT	A	C	1.1890e-09	0	missense_variant	17	pathogenic	0	3	3
TAT	A	C	1.1890e-09	0	missense_variant	17	pathogenic	1	2	2
TAT	A	C	1.1890e-09	0	missense_variant	17	NA	NA	3	2
TAT	A	C	1.1890e-09	0	missense_variant	18	ambiguous	0	2	1
TAT	A	C	1.1890e-09	0	missense_variant	18	benign	0	11	7
TAT	A	C	1.1890e-09	0	missense_variant	18	pathogenic	0	6	3
TAT	A	C	1.1890e-09	0	missense_variant	18	pathogenic	1	3	3
TAT	A	C	1.1890e-09	0	missense_variant	18	NA	NA	1	1
TAT	A	C	1.1890e-09	0	missense_variant	19	ambiguous	0	3	1
TAT	A	C	1.1890e-09	0	missense_variant	19	benign	0	18	11
TAT	A	C	1.1890e-09	0	missense_variant	19	pathogenic	0	3	0
TAT	A	C	1.1890e-09	0	missense_variant	19	pathogenic	1	4	1
TAT	A	C	1.1890e-09	0	missense_variant	19	NA	NA	5	3
TAT	A	C	1.1890e-09	0	missense_variant	20	ambiguous	0	6	5
TAT	A	C	1.1890e-09	0	missense_variant	20	benign	0	9	8
TAT	A	C	1.1890e-09	0	missense_variant	20	pathogenic	0	4	2
TAT	A	C	1.1890e-09	0	missense_variant	20	pathogenic	1	3	2
TAT	A	C	1.1890e-09	0	missense_variant	20	NA	NA	4	3
TAT	A	C	1.1890e-09	0	missense_variant	21	ambiguous	0	4	1
TAT	A	C	1.1890e-09	0	missense_variant	21	benign	0	20	13
TAT	A	C	1.1890e-09	0	missense_variant	21	pathogenic	0	6	6
TAT	A	C	1.1890e-09	0	missense_variant	21	pathogenic	1	5	2
TAT	A	C	1.1890e-09	0	missense_variant	22	ambiguous	0	5	3
TAT	A	C	1.1890e-09	0	missense_variant	22	benign	0	26	16
TAT	A	C	1.1890e-09	0	missense_variant	22	pathogenic	0	2	2
TAT	A	C	1.1890e-09	0	missense_variant	22	pathogenic	1	9	5
TAT	A	C	1.1890e-09	0	missense_variant	22	NA	NA	1	1
TAT	A	C	1.1890e-09	0	missense_variant	23	ambiguous	0	7	6
TAT	A	C	1.1890e-09	0	missense_variant	23	benign	0	25	15
TAT	A	C	1.1890e-09	0	missense_variant	23	pathogenic	0	4	4
TAT	A	C	1.1890e-09	0	missense_variant	23	pathogenic	1	3	1
TAT	A	C	1.1890e-09	0	missense_variant	23	NA	NA	4	2
TAT	A	C	1.1890e-09	0	missense_variant	24	ambiguous	0	7	4
TAT	A	C	1.1890e-09	0	missense_variant	24	benign	0	32	19
TAT	A	C	1.1890e-09	0	missense_variant	24	pathogenic	0	3	2
TAT	A	C	1.1890e-09	0	missense_variant	24	pathogenic	1	3	3
TAT	A	C	1.1890e-09	0	missense_variant	24	NA	NA	3	0
TAT	A	C	1.1890e-09	0	missense_variant	25	ambiguous	0	2	2
TAT	A	C	1.1890e-09	0	missense_variant	25	benign	0	31	16
TAT	A	C	1.1890e-09	0	missense_variant	25	pathogenic	0	7	5
TAT	A	C	1.1890e-09	0	missense_variant	25	pathogenic	1	8	6
TAT	A	C	1.1890e-09	0	missense_variant	25	NA	NA	5	0
TAT	A	C	1.1890e-09	0	missense_variant	26	ambiguous	0	13	9
TAT	A	C	1.1890e-09	0	missense_variant	26	benign	0	42	28
TAT	A	C	1.1890e-09	0	missense_variant	26	pathogenic	0	2	1
TAT	A	C	1.1890e-09	0	missense_variant	26	pathogenic	1	9	7
TAT	A	C	1.1890e-09	0	missense_variant	26	NA	NA	4	2
TAT	A	C	1.1890e-09	0	missense_variant	27	ambiguous	0	12	6
TAT	A	C	1.1890e-09	0	missense_variant	27	benign	0	43	26
TAT	A	C	1.1890e-09	0	missense_variant	27	pathogenic	0	6	6
TAT	A	C	1.1890e-09	0	missense_variant	27	pathogenic	1	11	7
TAT	A	C	1.1890e-09	0	missense_variant	27	NA	NA	3	2
TAT	A	C	1.1890e-09	0	missense_variant	28	ambiguous	0	10	5
TAT	A	C	1.1890e-09	0	missense_variant	28	benign	0	42	21
TAT	A	C	1.1890e-09	0	missense_variant	28	pathogenic	0	5	5
TAT	A	C	1.1890e-09	0	missense_variant	28	pathogenic	1	10	8
TAT	A	C	1.1890e-09	0	missense_variant	28	NA	NA	5	3
TAT	A	C	1.1890e-09	0	missense_variant	29	ambiguous	0	11	7
TAT	A	C	1.1890e-09	0	missense_variant	29	benign	0	60	40
TAT	A	C	1.1890e-09	0	missense_variant	29	pathogenic	0	9	6
TAT	A	C	1.1890e-09	0	missense_variant	29	pathogenic	1	14	7
TAT	A	C	1.1890e-09	0	missense_variant	29	NA	NA	6	4
TAT	A	C	1.1890e-09	0	missense_variant	30	ambiguous	0	12	7
TAT	A	C	1.1890e-09	0	missense_variant	30	benign	0	58	39
TAT	A	C	1.1890e-09	0	missense_variant	30	pathogenic	0	17	11
TAT	A	C	1.1890e-09	0	missense_variant	30	pathogenic	1	10	7
TAT	A	C	1.1890e-09	0	missense_variant	30	NA	NA	6	5
TAT	A	C	1.1890e-09	0	missense_variant	31	ambiguous	0	10	8
TAT	A	C	1.1890e-09	0	missense_variant	31	benign	0	57	37
TAT	A	C	1.1890e-09	0	missense_variant	31	pathogenic	0	11	6
TAT	A	C	1.1890e-09	0	missense_variant	31	pathogenic	1	13	7
TAT	A	C	1.1890e-09	0	missense_variant	31	NA	NA	9	5
TAT	A	C	1.1890e-09	0	missense_variant	32	ambiguous	0	14	11
TAT	A	C	1.1890e-09	0	missense_variant	32	benign	0	64	41
TAT	A	C	1.1890e-09	0	missense_variant	32	pathogenic	0	8	6
TAT	A	C	1.1890e-09	0	missense_variant	32	pathogenic	1	16	11
TAT	A	C	1.1890e-09	0	missense_variant	32	NA	NA	5	4
TAT	A	C	1.1890e-09	0	missense_variant	33	ambiguous	0	13	9
TAT	A	C	1.1890e-09	0	missense_variant	33	benign	0	72	48
TAT	A	C	1.1890e-09	0	missense_variant	33	pathogenic	0	11	7
TAT	A	C	1.1890e-09	0	missense_variant	33	pathogenic	1	11	6
TAT	A	C	1.1890e-09	0	missense_variant	33	NA	NA	8	5
TAT	A	C	1.1890e-09	0	missense_variant	34	ambiguous	0	7	4
TAT	A	C	1.1890e-09	0	missense_variant	34	benign	0	65	41
TAT	A	C	1.1890e-09	0	missense_variant	34	pathogenic	0	9	5
TAT	A	C	1.1890e-09	0	missense_variant	34	pathogenic	1	17	10
TAT	A	C	1.1890e-09	0	missense_variant	34	NA	NA	5	4
TAT	A	C	1.1890e-09	0	missense_variant	35	ambiguous	0	15	4
TAT	A	C	1.1890e-09	0	missense_variant	35	benign	0	73	46
TAT	A	C	1.1890e-09	0	missense_variant	35	pathogenic	0	19	11
TAT	A	C	1.1890e-09	0	missense_variant	35	pathogenic	1	24	21
TAT	A	C	1.1890e-09	0	missense_variant	35	NA	NA	3	1
TAT	A	C	1.1890e-09	0	missense_variant	36	ambiguous	0	14	10
TAT	A	C	1.1890e-09	0	missense_variant	36	benign	0	78	46
TAT	A	C	1.1890e-09	0	missense_variant	36	pathogenic	0	18	15
TAT	A	C	1.1890e-09	0	missense_variant	36	pathogenic	1	21	15
TAT	A	C	1.1890e-09	0	missense_variant	36	NA	NA	4	2
TAT	A	C	1.1890e-09	0	missense_variant	37	ambiguous	0	11	8
TAT	A	C	1.1890e-09	0	missense_variant	37	benign	0	73	46
TAT	A	C	1.1890e-09	0	missense_variant	37	pathogenic	0	9	4
TAT	A	C	1.1890e-09	0	missense_variant	37	pathogenic	1	28	20
TAT	A	C	1.1890e-09	0	missense_variant	37	NA	NA	6	3
TAT	A	C	1.1890e-09	0	missense_variant	38	ambiguous	0	17	12
TAT	A	C	1.1890e-09	0	missense_variant	38	benign	0	101	68
TAT	A	C	1.1890e-09	0	missense_variant	38	pathogenic	0	12	7
TAT	A	C	1.1890e-09	0	missense_variant	38	pathogenic	1	22	17
TAT	A	C	1.1890e-09	0	missense_variant	38	NA	NA	5	3
TAT	A	C	1.1890e-09	0	missense_variant	39	ambiguous	0	16	13
TAT	A	C	1.1890e-09	0	missense_variant	39	benign	0	74	44
TAT	A	C	1.1890e-09	0	missense_variant	39	pathogenic	0	17	12
TAT	A	C	1.1890e-09	0	missense_variant	39	pathogenic	1	19	12
TAT	A	C	1.1890e-09	0	missense_variant	39	NA	NA	5	3
TAT	A	C	1.1890e-09	0	missense_variant	40	ambiguous	0	14	8
TAT	A	C	1.1890e-09	0	missense_variant	40	benign	0	109	62
TAT	A	C	1.1890e-09	0	missense_variant	40	pathogenic	0	9	7
TAT	A	C	1.1890e-09	0	missense_variant	40	pathogenic	1	18	14
TAT	A	C	1.1890e-09	0	missense_variant	40	NA	NA	6	3
TAT	A	C	1.1890e-09	0	missense_variant	41	ambiguous	0	17	10
TAT	A	C	1.1890e-09	0	missense_variant	41	benign	0	77	44
TAT	A	C	1.1890e-09	0	missense_variant	41	pathogenic	0	14	10
TAT	A	C	1.1890e-09	0	missense_variant	41	pathogenic	1	22	16
TAT	A	C	1.1890e-09	0	missense_variant	41	NA	NA	6	3
TAT	A	C	1.1890e-09	0	missense_variant	42	ambiguous	0	19	12
TAT	A	C	1.1890e-09	0	missense_variant	42	benign	0	85	53
TAT	A	C	1.1890e-09	0	missense_variant	42	pathogenic	0	10	6
TAT	A	C	1.1890e-09	0	missense_variant	42	pathogenic	1	25	15
TAT	A	C	1.1890e-09	0	missense_variant	42	NA	NA	4	3
TAT	A	C	1.1890e-09	0	missense_variant	43	ambiguous	0	16	13
TAT	A	C	1.1890e-09	0	missense_variant	43	benign	0	94	65
TAT	A	C	1.1890e-09	0	missense_variant	43	pathogenic	0	16	11
TAT	A	C	1.1890e-09	0	missense_variant	43	pathogenic	1	23	16
TAT	A	C	1.1890e-09	0	missense_variant	43	NA	NA	5	3
TAT	A	C	1.1890e-09	0	missense_variant	44	ambiguous	0	15	9
TAT	A	C	1.1890e-09	0	missense_variant	44	benign	0	87	59
TAT	A	C	1.1890e-09	0	missense_variant	44	pathogenic	0	16	11
TAT	A	C	1.1890e-09	0	missense_variant	44	pathogenic	1	30	22
TAT	A	C	1.1890e-09	0	missense_variant	44	NA	NA	4	1
TAT	A	C	1.1890e-09	0	missense_variant	45	ambiguous	0	12	8
TAT	A	C	1.1890e-09	0	missense_variant	45	benign	0	94	63
TAT	A	C	1.1890e-09	0	missense_variant	45	pathogenic	0	14	10
TAT	A	C	1.1890e-09	0	missense_variant	45	pathogenic	1	30	22
TAT	A	C	1.1890e-09	0	missense_variant	45	NA	NA	7	1
TAT	A	C	1.1890e-09	0	missense_variant	46	ambiguous	0	13	7
TAT	A	C	1.1890e-09	0	missense_variant	46	benign	0	99	63
TAT	A	C	1.1890e-09	0	missense_variant	46	pathogenic	0	21	13
TAT	A	C	1.1890e-09	0	missense_variant	46	pathogenic	1	24	17
TAT	A	C	1.1890e-09	0	missense_variant	46	NA	NA	7	6
TAT	A	C	1.1890e-09	0	missense_variant	47	ambiguous	0	16	9
TAT	A	C	1.1890e-09	0	missense_variant	47	benign	0	106	59
TAT	A	C	1.1890e-09	0	missense_variant	47	pathogenic	0	15	8
TAT	A	C	1.1890e-09	0	missense_variant	47	pathogenic	1	30	21
TAT	A	C	1.1890e-09	0	missense_variant	47	NA	NA	8	2
TAT	A	C	1.1890e-09	0	missense_variant	48	ambiguous	0	20	12
TAT	A	C	1.1890e-09	0	missense_variant	48	benign	0	91	58
TAT	A	C	1.1890e-09	0	missense_variant	48	pathogenic	0	12	7
TAT	A	C	1.1890e-09	0	missense_variant	48	pathogenic	1	28	19
TAT	A	C	1.1890e-09	0	missense_variant	48	NA	NA	10	8
TAT	A	C	1.1890e-09	0	missense_variant	49	ambiguous	0	18	14
TAT	A	C	1.1890e-09	0	missense_variant	49	benign	0	83	45
TAT	A	C	1.1890e-09	0	missense_variant	49	pathogenic	0	22	15
TAT	A	C	1.1890e-09	0	missense_variant	49	pathogenic	1	30	20
TAT	A	C	1.1890e-09	0	missense_variant	49	NA	NA	8	6
TAT	A	C	1.1890e-09	0	missense_variant	50	ambiguous	0	22	13
TAT	A	C	1.1890e-09	0	missense_variant	50	benign	0	84	52
TAT	A	C	1.1890e-09	0	missense_variant	50	pathogenic	0	16	11
TAT	A	C	1.1890e-09	0	missense_variant	50	pathogenic	1	29	24
TAT	A	C	1.1890e-09	0	missense_variant	50	NA	NA	7	4
TAT	A	C	1.1890e-09	0	missense_variant	51	ambiguous	0	24	15
TAT	A	C	1.1890e-09	0	missense_variant	51	benign	0	93	57
TAT	A	C	1.1890e-09	0	missense_variant	51	pathogenic	0	23	15
TAT	A	C	1.1890e-09	0	missense_variant	51	pathogenic	1	34	23
TAT	A	C	1.1890e-09	0	missense_variant	51	NA	NA	10	5
TAT	A	C	1.1890e-09	0	missense_variant	52	ambiguous	0	21	16
TAT	A	C	1.1890e-09	0	missense_variant	52	benign	0	101	58
TAT	A	C	1.1890e-09	0	missense_variant	52	pathogenic	0	11	7
TAT	A	C	1.1890e-09	0	missense_variant	52	pathogenic	1	23	15
TAT	A	C	1.1890e-09	0	missense_variant	52	NA	NA	7	6
TAT	A	C	1.1890e-09	0	missense_variant	53	ambiguous	0	20	13
TAT	A	C	1.1890e-09	0	missense_variant	53	benign	0	88	54
TAT	A	C	1.1890e-09	0	missense_variant	53	pathogenic	0	10	5
TAT	A	C	1.1890e-09	0	missense_variant	53	pathogenic	1	17	14
TAT	A	C	1.1890e-09	0	missense_variant	53	NA	NA	6	3
TAT	A	C	1.1890e-09	0	missense_variant	54	ambiguous	0	18	13
TAT	A	C	1.1890e-09	0	missense_variant	54	benign	0	94	53
TAT	A	C	1.1890e-09	0	missense_variant	54	pathogenic	0	22	13
TAT	A	C	1.1890e-09	0	missense_variant	54	pathogenic	1	29	23
TAT	A	C	1.1890e-09	0	missense_variant	54	NA	NA	8	5
TAT	A	C	1.1890e-09	0	missense_variant	55	ambiguous	0	18	10
TAT	A	C	1.1890e-09	0	missense_variant	55	benign	0	107	60
TAT	A	C	1.1890e-09	0	missense_variant	55	pathogenic	0	12	7
TAT	A	C	1.1890e-09	0	missense_variant	55	pathogenic	1	28	17
TAT	A	C	1.1890e-09	0	missense_variant	55	NA	NA	9	7
TAT	A	C	1.1890e-09	0	missense_variant	56	ambiguous	0	26	16
TAT	A	C	1.1890e-09	0	missense_variant	56	benign	0	104	61
TAT	A	C	1.1890e-09	0	missense_variant	56	pathogenic	0	21	17
TAT	A	C	1.1890e-09	0	missense_variant	56	pathogenic	1	30	23
TAT	A	C	1.1890e-09	0	missense_variant	56	NA	NA	6	4
TAT	A	C	1.1890e-09	0	missense_variant	57	ambiguous	0	14	8
TAT	A	C	1.1890e-09	0	missense_variant	57	benign	0	90	60
TAT	A	C	1.1890e-09	0	missense_variant	57	pathogenic	0	18	9
TAT	A	C	1.1890e-09	0	missense_variant	57	pathogenic	1	27	24
TAT	A	C	1.1890e-09	0	missense_variant	57	NA	NA	8	3
TAT	A	C	1.1890e-09	0	missense_variant	58	ambiguous	0	18	11
TAT	A	C	1.1890e-09	0	missense_variant	58	benign	0	86	56
TAT	A	C	1.1890e-09	0	missense_variant	58	pathogenic	0	14	10
TAT	A	C	1.1890e-09	0	missense_variant	58	pathogenic	1	29	19
TAT	A	C	1.1890e-09	0	missense_variant	58	NA	NA	3	2
TAT	A	C	1.1890e-09	0	missense_variant	59	ambiguous	0	17	12
TAT	A	C	1.1890e-09	0	missense_variant	59	benign	0	90	53
TAT	A	C	1.1890e-09	0	missense_variant	59	pathogenic	0	9	4
TAT	A	C	1.1890e-09	0	missense_variant	59	pathogenic	1	18	9
TAT	A	C	1.1890e-09	0	missense_variant	59	NA	NA	6	4
TAT	A	C	1.1890e-09	0	missense_variant	60	ambiguous	0	18	12
TAT	A	C	1.1890e-09	0	missense_variant	60	benign	0	85	51
TAT	A	C	1.1890e-09	0	missense_variant	60	pathogenic	0	23	17
TAT	A	C	1.1890e-09	0	missense_variant	60	pathogenic	1	22	16
TAT	A	C	1.1890e-09	0	missense_variant	60	NA	NA	7	5
TAT	A	C	1.1890e-09	0	missense_variant	61	ambiguous	0	14	9
TAT	A	C	1.1890e-09	0	missense_variant	61	benign	0	102	67
TAT	A	C	1.1890e-09	0	missense_variant	61	pathogenic	0	10	8
TAT	A	C	1.1890e-09	0	missense_variant	61	pathogenic	1	15	11
TAT	A	C	1.1890e-09	0	missense_variant	61	NA	NA	8	5
TAT	A	C	1.1890e-09	0	missense_variant	62	ambiguous	0	16	7
TAT	A	C	1.1890e-09	0	missense_variant	62	benign	0	95	55
TAT	A	C	1.1890e-09	0	missense_variant	62	pathogenic	0	10	8
TAT	A	C	1.1890e-09	0	missense_variant	62	pathogenic	1	23	19
TAT	A	C	1.1890e-09	0	missense_variant	62	NA	NA	8	4
TAT	A	C	1.1890e-09	0	missense_variant	63	ambiguous	0	14	11
TAT	A	C	1.1890e-09	0	missense_variant	63	benign	0	87	53
TAT	A	C	1.1890e-09	0	missense_variant	63	pathogenic	0	18	12
TAT	A	C	1.1890e-09	0	missense_variant	63	pathogenic	1	23	19
TAT	A	C	1.1890e-09	0	missense_variant	63	NA	NA	6	4
TAT	A	C	1.1890e-09	0	missense_variant	64	ambiguous	0	22	10
TAT	A	C	1.1890e-09	0	missense_variant	64	benign	0	92	56
TAT	A	C	1.1890e-09	0	missense_variant	64	pathogenic	0	10	7
TAT	A	C	1.1890e-09	0	missense_variant	64	pathogenic	1	29	24
TAT	A	C	1.1890e-09	0	missense_variant	64	NA	NA	6	4
TAT	A	C	1.1890e-09	0	missense_variant	65	ambiguous	0	20	13
TAT	A	C	1.1890e-09	0	missense_variant	65	benign	0	93	57
TAT	A	C	1.1890e-09	0	missense_variant	65	pathogenic	0	11	10
TAT	A	C	1.1890e-09	0	missense_variant	65	pathogenic	1	18	15
TAT	A	C	1.1890e-09	0	missense_variant	65	NA	NA	7	5
TAT	A	C	1.1890e-09	0	missense_variant	66	ambiguous	0	19	11
TAT	A	C	1.1890e-09	0	missense_variant	66	benign	0	79	47
TAT	A	C	1.1890e-09	0	missense_variant	66	pathogenic	0	11	9
TAT	A	C	1.1890e-09	0	missense_variant	66	pathogenic	1	19	14
TAT	A	C	1.1890e-09	0	missense_variant	66	NA	NA	4	4
TAT	A	C	1.1890e-09	0	missense_variant	67	ambiguous	0	10	7
TAT	A	C	1.1890e-09	0	missense_variant	67	benign	0	102	59
TAT	A	C	1.1890e-09	0	missense_variant	67	pathogenic	0	12	8
TAT	A	C	1.1890e-09	0	missense_variant	67	pathogenic	1	19	13
TAT	A	C	1.1890e-09	0	missense_variant	67	NA	NA	6	5
TAT	A	C	1.1890e-09	0	missense_variant	68	ambiguous	0	17	15
TAT	A	C	1.1890e-09	0	missense_variant	68	benign	0	83	38
TAT	A	C	1.1890e-09	0	missense_variant	68	pathogenic	0	13	9
TAT	A	C	1.1890e-09	0	missense_variant	68	pathogenic	1	19	13
TAT	A	C	1.1890e-09	0	missense_variant	68	NA	NA	2	0
TAT	A	C	1.1890e-09	0	missense_variant	69	ambiguous	0	13	11
TAT	A	C	1.1890e-09	0	missense_variant	69	benign	0	104	64
TAT	A	C	1.1890e-09	0	missense_variant	69	pathogenic	0	7	7
TAT	A	C	1.1890e-09	0	missense_variant	69	pathogenic	1	18	16
TAT	A	C	1.1890e-09	0	missense_variant	69	NA	NA	2	1
TAT	A	C	1.1890e-09	0	missense_variant	70	ambiguous	0	8	5
TAT	A	C	1.1890e-09	0	missense_variant	70	benign	0	83	61
TAT	A	C	1.1890e-09	0	missense_variant	70	pathogenic	0	18	16
TAT	A	C	1.1890e-09	0	missense_variant	70	pathogenic	1	19	18
TAT	A	C	1.1890e-09	0	missense_variant	70	NA	NA	2	1
TAT	A	C	1.1890e-09	0	missense_variant	71	ambiguous	0	9	6
TAT	A	C	1.1890e-09	0	missense_variant	71	benign	0	76	44
TAT	A	C	1.1890e-09	0	missense_variant	71	pathogenic	0	15	9
TAT	A	C	1.1890e-09	0	missense_variant	71	pathogenic	1	11	9
TAT	A	C	1.1890e-09	0	missense_variant	71	NA	NA	6	3
TAT	A	C	1.1890e-09	0	missense_variant	72	ambiguous	0	15	9
TAT	A	C	1.1890e-09	0	missense_variant	72	benign	0	71	47
TAT	A	C	1.1890e-09	0	missense_variant	72	pathogenic	0	14	8
TAT	A	C	1.1890e-09	0	missense_variant	72	pathogenic	1	21	12
TAT	A	C	1.1890e-09	0	missense_variant	72	NA	NA	4	3
TAT	A	C	1.1890e-09	0	missense_variant	73	ambiguous	0	11	5
TAT	A	C	1.1890e-09	0	missense_variant	73	benign	0	67	42
TAT	A	C	1.1890e-09	0	missense_variant	73	pathogenic	0	16	14
TAT	A	C	1.1890e-09	0	missense_variant	73	pathogenic	1	20	14
TAT	A	C	1.1890e-09	0	missense_variant	73	NA	NA	5	3
TAT	A	C	1.1890e-09	0	missense_variant	74	ambiguous	0	16	13
TAT	A	C	1.1890e-09	0	missense_variant	74	benign	0	83	53
TAT	A	C	1.1890e-09	0	missense_variant	74	pathogenic	0	11	10
TAT	A	C	1.1890e-09	0	missense_variant	74	pathogenic	1	15	10
TAT	A	C	1.1890e-09	0	missense_variant	74	NA	NA	3	2
TAT	A	C	1.1890e-09	0	missense_variant	75	ambiguous	0	15	11
TAT	A	C	1.1890e-09	0	missense_variant	75	benign	0	73	40
TAT	A	C	1.1890e-09	0	missense_variant	75	pathogenic	0	12	6
TAT	A	C	1.1890e-09	0	missense_variant	75	pathogenic	1	23	16
TAT	A	C	1.1890e-09	0	missense_variant	75	NA	NA	6	3
TAT	A	C	1.1890e-09	0	missense_variant	76	ambiguous	0	9	7
TAT	A	C	1.1890e-09	0	missense_variant	76	benign	0	63	40
TAT	A	C	1.1890e-09	0	missense_variant	76	pathogenic	0	13	9
